state,gender,year,name,occurrences
MO,F,2002,Charlie,5
MO,F,2004,Charlie,6
MO,F,2005,Charlie,9
MO,F,2006,Charlie,16
MO,F,2007,Charlie,12
MO,F,2008,Charlie,9
MO,F,2009,Charlie,16
MO,F,2010,Charlie,18
MO,F,2011,Charlie,22
MO,F,2012,Charlie,27
MO,F,2013,Charlie,34
MO,F,2013,Oakley,5
MO,F,2014,Charlie,40
MO,F,2014,Oakley,12
MO,F,2015,Charlie,48
MO,F,2015,Oakley,15
MO,F,2016,Charlie,63
MO,F,2016,Oakley,15
MO,F,2017,Charlie,52
MO,F,2017,Oakley,27
MO,F,2018,Charlie,60
MO,F,2018,Oakley,25
MO,F,2019,Charlie,67
MO,F,2019,Oakley,35
MO,F,2020,Charlie,52
MO,F,2020,Oakley,32
MO,F,2021,Oakley,62
MO,F,2021,Charlie,51
MO,F,2022,Oakley,83
MO,F,2022,Charlie,70
MO,M,1910,Charlie,10
MO,M,1911,Charlie,6
MO,M,1912,Charlie,15
MO,M,1913,Charlie,14
MO,M,1914,Charlie,27
MO,M,1915,Charlie,20
MO,M,1916,Charlie,19
MO,M,1917,Charlie,38
MO,M,1918,Charlie,21
MO,M,1919,Charlie,22
MO,M,1920,Charlie,24
MO,M,1921,Charlie,18
MO,M,1922,Charlie,25
MO,M,1923,Charlie,22
MO,M,1924,Charlie,20
MO,M,1925,Charlie,21
MO,M,1926,Charlie,18
MO,M,1927,Charlie,23
MO,M,1928,Charlie,15
MO,M,1929,Charlie,19
MO,M,1930,Charlie,25
MO,M,1931,Charlie,19
MO,M,1932,Charlie,16
MO,M,1933,Charlie,13
MO,M,1934,Charlie,17
MO,M,1935,Charlie,16
MO,M,1936,Charlie,15
MO,M,1937,Charlie,20
MO,M,1938,Charlie,17
MO,M,1939,Charlie,20
MO,M,1940,Charlie,11
MO,M,1941,Charlie,8
MO,M,1942,Charlie,15
MO,M,1943,Charlie,18
MO,M,1944,Charlie,16
MO,M,1945,Charlie,20
MO,M,1946,Charlie,16
MO,M,1947,Charlie,17
MO,M,1948,Charlie,19
MO,M,1949,Charlie,25
MO,M,1950,Charlie,20
MO,M,1951,Charlie,14
MO,M,1952,Charlie,14
MO,M,1953,Charlie,11
MO,M,1954,Charlie,8
MO,M,1955,Charlie,14
MO,M,1956,Charlie,20
MO,M,1957,Charlie,20
MO,M,1958,Charlie,28
MO,M,1959,Charlie,23
MO,M,1960,Charlie,23
MO,M,1961,Charlie,7
MO,M,1962,Charlie,19
MO,M,1963,Charlie,22
MO,M,1964,Charlie,22
MO,M,1965,Charlie,18
MO,M,1966,Charlie,10
MO,M,1967,Charlie,14
MO,M,1968,Charlie,12
MO,M,1969,Charlie,11
MO,M,1970,Charlie,14
MO,M,1971,Charlie,12
MO,M,1972,Charlie,5
MO,M,1974,Charlie,10
MO,M,1975,Charlie,6
MO,M,1976,Charlie,10
MO,M,1977,Charlie,9
MO,M,1978,Charlie,12
MO,M,1979,Charlie,8
MO,M,1980,Charlie,9
MO,M,1981,Charlie,7
MO,M,1983,Charlie,9
MO,M,1984,Charlie,5
MO,M,1986,Charlie,12
MO,M,1987,Charlie,7
MO,M,1988,Charlie,6
MO,M,1989,Charlie,7
MO,M,1991,Charlie,5
MO,M,1995,Charlie,6
MO,M,1997,Charlie,8
MO,M,1998,Charlie,8
MO,M,2000,Charlie,9
MO,M,2003,Charlie,10
MO,M,2004,Charlie,11
MO,M,2005,Charlie,13
MO,M,2006,Charlie,20
MO,M,2007,Charlie,14
MO,M,2008,Charlie,19
MO,M,2009,Charlie,29
MO,M,2010,Charlie,30
MO,M,2011,Charlie,27
MO,M,2011,Oakley,9
MO,M,2012,Charlie,24
MO,M,2012,Oakley,8
MO,M,2013,Charlie,41
MO,M,2013,Oakley,11
MO,M,2014,Charlie,39
MO,M,2014,Oakley,8
MO,M,2015,Charlie,36
MO,M,2015,Oakley,26
MO,M,2016,Charlie,35
MO,M,2016,Oakley,15
MO,M,2017,Charlie,31
MO,M,2017,Oakley,25
MO,M,2018,Charlie,32
MO,M,2018,Oakley,21
MO,M,2019,Charlie,36
MO,M,2019,Oakley,13
MO,M,2020,Charlie,36
MO,M,2020,Oakley,23
MO,M,2021,Charlie,50
MO,M,2021,Oakley,18
MO,M,2022,Charlie,41
MO,M,2022,Oakley,25
MS,F,1910,Charlie,7
MS,F,1912,Charlie,11
MS,F,1913,Charlie,7
MS,F,1915,Charlie,6
MS,F,1916,Charlie,11
MS,F,1917,Charlie,7
MS,F,1918,Charlie,19
MS,F,1919,Charlie,12
MS,F,1920,Charlie,19
MS,F,1921,Charlie,14
MS,F,1922,Charlie,13
MS,F,1923,Charlie,18
MS,F,1924,Charlie,17
MS,F,1925,Charlie,18
MS,F,1926,Charlie,21
MS,F,1927,Charlie,26
MS,F,1928,Charlie,18
MS,F,1929,Charlie,15
MS,F,1930,Charlie,13
MS,F,1931,Charlie,18
MS,F,1932,Charlie,20
MS,F,1933,Charlie,12
MS,F,1934,Charlie,12
MS,F,1935,Charlie,15
MS,F,1936,Charlie,14
MS,F,1937,Charlie,20
MS,F,1938,Charlie,18
MS,F,1939,Charlie,14
MS,F,1940,Charlie,20
MS,F,1941,Charlie,18
MS,F,1942,Charlie,6
MS,F,1943,Charlie,20
MS,F,1944,Charlie,21
MS,F,1945,Charlie,19
MS,F,1946,Charlie,13
MS,F,1947,Charlie,13
MS,F,1948,Charlie,18
MS,F,1949,Charlie,27
MS,F,1950,Charlie,18
MS,F,1951,Charlie,17
MS,F,1952,Charlie,6
MS,F,1953,Charlie,14
MS,F,1954,Charlie,11
MS,F,1955,Charlie,11
MS,F,1956,Charlie,9
MS,F,1957,Charlie,10
MS,F,1958,Charlie,9
MS,F,1959,Charlie,7
MS,F,1960,Charlie,7
MS,F,1962,Charlie,5
MS,F,1963,Charlie,6
MS,F,1964,Charlie,5
MS,F,1978,Charlie,5
MS,F,1990,Charlie,5
MS,F,1999,Charlie,6
MS,F,2008,Charlie,5
MS,F,2009,Charlie,5
MS,F,2010,Charlie,8
MS,F,2011,Charlie,9
MS,F,2012,Charlie,15
MS,F,2013,Charlie,18
MS,F,2014,Charlie,18
MS,F,2015,Charlie,20
MS,F,2015,Oakley,5
MS,F,2016,Charlie,26
MS,F,2016,Oakley,5
MS,F,2017,Charlie,20
MS,F,2018,Charlie,18
MS,F,2018,Oakley,7
MS,F,2019,Charlie,14
MS,F,2019,Oakley,5
MS,F,2020,Charlie,18
MS,F,2020,Oakley,7
MS,F,2021,Oakley,20
MS,F,2021,Charlie,12
MS,F,2022,Charlie,26
MS,F,2022,Oakley,22
MS,M,1910,Charlie,103
MS,M,1911,Charlie,75
MS,M,1912,Charlie,93
MS,M,1913,Charlie,124
MS,M,1914,Charlie,161
MS,M,1915,Charlie,178
MS,M,1916,Charlie,183
MS,M,1917,Charlie,206
MS,M,1918,Charlie,205
MS,M,1919,Charlie,238
MS,M,1920,Charlie,204
MS,M,1921,Charlie,178
MS,M,1922,Charlie,200
MS,M,1923,Charlie,189
MS,M,1924,Charlie,204
MS,M,1925,Charlie,213
MS,M,1926,Charlie,198
MS,M,1927,Charlie,176
MS,M,1928,Charlie,229
MS,M,1929,Charlie,192
MS,M,1930,Charlie,176
MS,M,1931,Charlie,154
MS,M,1932,Charlie,182
MS,M,1933,Charlie,173
MS,M,1934,Charlie,148
MS,M,1935,Charlie,176
MS,M,1936,Charlie,179
MS,M,1937,Charlie,168
MS,M,1938,Charlie,185
MS,M,1939,Charlie,149
MS,M,1940,Charlie,190
MS,M,1941,Charlie,166
MS,M,1942,Charlie,168
MS,M,1943,Charlie,190
MS,M,1944,Charlie,169
MS,M,1945,Charlie,145
MS,M,1946,Charlie,158
MS,M,1947,Charlie,171
MS,M,1948,Charlie,158
MS,M,1949,Charlie,169
MS,M,1950,Charlie,159
MS,M,1951,Charlie,156
MS,M,1952,Charlie,157
MS,M,1953,Charlie,148
MS,M,1954,Charlie,115
MS,M,1955,Charlie,109
MS,M,1956,Charlie,113
MS,M,1957,Charlie,112
MS,M,1958,Charlie,101
MS,M,1959,Charlie,95
MS,M,1960,Charlie,81
MS,M,1961,Charlie,74
MS,M,1962,Charlie,94
MS,M,1963,Charlie,59
MS,M,1964,Charlie,61
MS,M,1965,Charlie,55
MS,M,1966,Charlie,34
MS,M,1967,Charlie,56
MS,M,1968,Charlie,42
MS,M,1969,Charlie,47
MS,M,1970,Charlie,26
MS,M,1971,Charlie,41
MS,M,1972,Charlie,24
MS,M,1973,Charlie,36
MS,M,1974,Charlie,22
MS,M,1975,Charlie,28
MS,M,1976,Charlie,25
MS,M,1977,Charlie,26
MS,M,1978,Charlie,28
MS,M,1979,Charlie,33
MS,M,1980,Charlie,27
MS,M,1981,Charlie,23
MS,M,1982,Charlie,24
MS,M,1983,Charlie,28
MS,M,1984,Charlie,19
MS,M,1985,Charlie,20
MS,M,1986,Charlie,20
MS,M,1987,Charlie,14
MS,M,1988,Charlie,11
MS,M,1989,Charlie,17
MS,M,1990,Charlie,20
MS,M,1991,Charlie,19
MS,M,1992,Charlie,9
MS,M,1993,Charlie,14
MS,M,1994,Charlie,13
MS,M,1995,Charlie,15
MS,M,1996,Charlie,8
MS,M,1997,Charlie,12
MS,M,1998,Charlie,10
MS,M,1999,Charlie,7
MS,M,2000,Charlie,9
MS,M,2001,Charlie,9
MS,M,2002,Charlie,5
MS,M,2003,Charlie,14
MS,M,2004,Charlie,14
MS,M,2005,Charlie,8
MS,M,2006,Charlie,13
MS,M,2007,Charlie,12
MS,M,2008,Charlie,14
MS,M,2009,Charlie,12
MS,M,2010,Charlie,15
MS,M,2011,Charlie,19
MS,M,2012,Charlie,16
MS,M,2012,Oakley,5
MS,M,2013,Charlie,17
MS,M,2013,Oakley,5
MS,M,2014,Charlie,20
MS,M,2014,Oakley,5
MS,M,2015,Charlie,17
MS,M,2016,Charlie,25
MS,M,2017,Charlie,22
MS,M,2017,Oakley,6
MS,M,2018,Charlie,22
MS,M,2019,Charlie,18
MS,M,2019,Oakley,7
MS,M,2020,Charlie,19
MS,M,2021,Charlie,18
MS,M,2021,Oakley,11
MS,M,2022,Charlie,24
MS,M,2022,Oakley,6
MT,F,2002,Charlie,5
MT,F,2007,Charlie,5
MT,F,2010,Charlie,5
MT,F,2012,Charlie,7
MT,F,2013,Charlie,11
MT,F,2013,Oakley,6
MT,F,2014,Charlie,9
MT,F,2014,Oakley,7
MT,F,2015,Charlie,12
MT,F,2015,Oakley,8
MT,F,2016,Charlie,14
MT,F,2016,Oakley,10
MT,F,2017,Charlie,10
MT,F,2018,Charlie,9
MT,F,2018,Oakley,9
MT,F,2019,Charlie,17
MT,F,2020,Charlie,11
MT,F,2020,Oakley,8
MT,F,2021,Oakley,13
MT,F,2021,Charlie,10
MT,F,2022,Charlie,19
MT,F,2022,Oakley,13
MT,M,1921,Charlie,5
MT,M,2007,Charlie,5
MT,M,2008,Charlie,6
MT,M,2009,Charlie,6
MT,M,2010,Charlie,5
MT,M,2011,Charlie,8
MT,M,2012,Charlie,10
MT,M,2012,Oakley,7
MT,M,2014,Charlie,8
MT,M,2015,Oakley,7
MT,M,2015,Charlie,5
MT,M,2016,Charlie,5
MT,M,2019,Charlie,8
MT,M,2019,Oakley,7
MT,M,2020,Charlie,13
MT,M,2020,Oakley,6
MT,M,2021,Charlie,6
MT,M,2021,Oakley,6
MT,M,2022,Charlie,6
NC,F,1910,Charlie,6
NC,F,1915,Charlie,9
NC,F,1916,Charlie,7
NC,F,1918,Charlie,5
NC,F,1919,Charlie,6
NC,F,1920,Charlie,6
NC,F,1922,Charlie,12
NC,F,1923,Charlie,8
NC,F,1924,Charlie,7
NC,F,1925,Charlie,7
NC,F,1926,Charlie,9
NC,F,1927,Charlie,9
NC,F,1928,Charlie,6
NC,F,1929,Charlie,15
NC,F,1930,Charlie,6
NC,F,1931,Charlie,6
NC,F,1933,Charlie,5
NC,F,1935,Charlie,5
NC,F,1936,Charlie,6
NC,F,1937,Charlie,6
NC,F,1941,Charlie,5
NC,F,1943,Charlie,13
NC,F,1944,Charlie,5
NC,F,1945,Charlie,5
NC,F,1946,Charlie,5
NC,F,1947,Charlie,6
NC,F,1949,Charlie,7
NC,F,1951,Charlie,7
NC,F,1954,Charlie,6
NC,F,1986,Charlie,6
NC,F,1989,Charlie,8
NC,F,1997,Charlie,6
NC,F,2000,Charlie,6
NC,F,2002,Charlie,6
NC,F,2006,Charlie,9
NC,F,2008,Charlie,11
NC,F,2009,Charlie,10
NC,F,2010,Charlie,12
NC,F,2011,Charlie,10
NC,F,2012,Charlie,33
NC,F,2012,Oakley,5
NC,F,2013,Charlie,41
NC,F,2013,Oakley,8
NC,F,2014,Charlie,51
NC,F,2015,Charlie,47
NC,F,2015,Oakley,10
NC,F,2016,Charlie,54
NC,F,2016,Oakley,12
NC,F,2017,Charlie,58
NC,F,2017,Oakley,19
NC,F,2018,Charlie,62
NC,F,2018,Oakley,25
NC,F,2019,Charlie,74
NC,F,2019,Oakley,24
NC,F,2020,Charlie,72
NC,F,2020,Oakley,31
NC,F,2021,Charlie,61
NC,F,2021,Oakley,51
NC,F,2022,Charlie,93
NC,F,2022,Oakley,69
NC,M,1910,Charlie,121
NC,M,1911,Charlie,113
NC,M,1912,Charlie,181
NC,M,1913,Charlie,181
NC,M,1914,Charlie,260
NC,M,1915,Charlie,288
NC,M,1916,Charlie,356
NC,M,1917,Charlie,334
NC,M,1918,Charlie,355
NC,M,1919,Charlie,413
NC,M,1920,Charlie,392
NC,M,1921,Charlie,364
NC,M,1922,Charlie,372
NC,M,1923,Charlie,355
NC,M,1924,Charlie,333
NC,M,1925,Charlie,330
NC,M,1926,Charlie,283
NC,M,1927,Charlie,323
NC,M,1928,Charlie,298
NC,M,1929,Charlie,263
NC,M,1930,Charlie,282
NC,M,1931,Charlie,247
NC,M,1932,Charlie,255
NC,M,1933,Charlie,243
NC,M,1934,Charlie,248
NC,M,1935,Charlie,235
NC,M,1936,Charlie,214
NC,M,1937,Charlie,205
NC,M,1938,Charlie,228
NC,M,1939,Charlie,209
NC,M,1940,Charlie,206
NC,M,1941,Charlie,207
NC,M,1942,Charlie,213
NC,M,1943,Charlie,194
NC,M,1944,Charlie,219
NC,M,1945,Charlie,194
NC,M,1946,Charlie,185
NC,M,1947,Charlie,228
NC,M,1948,Charlie,213
NC,M,1949,Charlie,164
NC,M,1950,Charlie,184
NC,M,1951,Charlie,174
NC,M,1952,Charlie,179
NC,M,1953,Charlie,150
NC,M,1954,Charlie,151
NC,M,1955,Charlie,154
NC,M,1956,Charlie,115
NC,M,1957,Charlie,114
NC,M,1958,Charlie,87
NC,M,1959,Charlie,97
NC,M,1960,Charlie,63
NC,M,1961,Charlie,85
NC,M,1962,Charlie,92
NC,M,1963,Charlie,73
NC,M,1964,Charlie,80
NC,M,1965,Charlie,68
NC,M,1966,Charlie,57
NC,M,1967,Charlie,58
NC,M,1968,Charlie,59
NC,M,1969,Charlie,48
NC,M,1970,Charlie,52
NC,M,1971,Charlie,52
NC,M,1972,Charlie,53
NC,M,1973,Charlie,37
NC,M,1974,Charlie,39
NC,M,1975,Charlie,39
NC,M,1976,Charlie,28
NC,M,1977,Charlie,39
NC,M,1978,Charlie,40
NC,M,1979,Charlie,33
NC,M,1980,Charlie,37
NC,M,1981,Charlie,44
NC,M,1982,Charlie,21
NC,M,1983,Charlie,37
NC,M,1984,Charlie,25
NC,M,1985,Charlie,23
NC,M,1986,Charlie,21
NC,M,1987,Charlie,31
NC,M,1988,Charlie,16
NC,M,1989,Charlie,31
NC,M,1990,Charlie,32
NC,M,1991,Charlie,23
NC,M,1992,Charlie,22
NC,M,1993,Charlie,20
NC,M,1994,Charlie,21
NC,M,1995,Charlie,28
NC,M,1996,Charlie,18
NC,M,1997,Charlie,15
NC,M,1998,Charlie,18
NC,M,1999,Charlie,26
NC,M,2000,Charlie,17
NC,M,2001,Charlie,25
NC,M,2002,Charlie,19
NC,M,2003,Charlie,27
NC,M,2004,Charlie,36
NC,M,2005,Charlie,39
NC,M,2006,Charlie,41
NC,M,2007,Charlie,45
NC,M,2008,Charlie,37
NC,M,2009,Charlie,29
NC,M,2009,Oakley,6
NC,M,2010,Charlie,33
NC,M,2011,Charlie,46
NC,M,2011,Oakley,10
NC,M,2012,Charlie,53
NC,M,2012,Oakley,13
NC,M,2013,Charlie,39
NC,M,2013,Oakley,13
NC,M,2014,Charlie,67
NC,M,2014,Oakley,7
NC,M,2015,Charlie,40
NC,M,2015,Oakley,16
NC,M,2016,Charlie,64
NC,M,2016,Oakley,14
NC,M,2017,Charlie,64
NC,M,2017,Oakley,24
NC,M,2018,Charlie,50
NC,M,2018,Oakley,27
NC,M,2019,Charlie,56
NC,M,2019,Oakley,21
NC,M,2020,Charlie,68
NC,M,2020,Oakley,23
NC,M,2021,Charlie,77
NC,M,2021,Oakley,31
NC,M,2022,Charlie,66
NC,M,2022,Oakley,42
ND,F,2012,Charlie,6
ND,F,2013,Charlie,10
ND,F,2014,Charlie,7
ND,F,2014,Oakley,5
ND,F,2015,Charlie,15
ND,F,2015,Oakley,6
ND,F,2016,Charlie,12
ND,F,2016,Oakley,7
ND,F,2017,Charlie,8
ND,F,2017,Oakley,7
ND,F,2018,Charlie,9
ND,F,2019,Charlie,8
ND,F,2020,Charlie,16
ND,F,2020,Oakley,9
ND,F,2021,Charlie,15
ND,F,2021,Oakley,10
ND,M,2007,Charlie,7
ND,M,2009,Charlie,11
ND,M,2010,Charlie,11
ND,M,2011,Charlie,13
ND,M,2012,Charlie,8
ND,M,2013,Charlie,13
ND,M,2013,Oakley,5
ND,M,2014,Charlie,16
ND,M,2014,Oakley,7
ND,M,2015,Charlie,14
ND,M,2015,Oakley,6
ND,M,2016,Charlie,13
ND,M,2017,Charlie,9
ND,M,2018,Charlie,10
ND,M,2018,Oakley,6
ND,M,2019,Oakley,10
ND,M,2020,Charlie,8
ND,M,2021,Charlie,11
ND,M,2022,Charlie,10
ND,M,2022,Oakley,6
NE,F,2009,Charlie,5
NE,F,2010,Charlie,8
NE,F,2012,Charlie,12
NE,F,2012,Oakley,7
NE,F,2013,Charlie,12
NE,F,2013,Oakley,6
NE,F,2014,Charlie,24
NE,F,2015,Charlie,22
NE,F,2015,Oakley,6
NE,F,2016,Charlie,23
NE,F,2016,Oakley,10
NE,F,2017,Charlie,15
NE,F,2017,Oakley,11
NE,F,2018,Charlie,18
NE,F,2018,Oakley,14
NE,F,2019,Charlie,22
NE,F,2019,Oakley,12
NE,F,2020,Charlie,16
NE,F,2020,Oakley,11
NE,F,2021,Charlie,29
NE,F,2021,Oakley,23
NE,F,2022,Oakley,27
NE,F,2022,Charlie,20
NE,M,1912,Charlie,7
NE,M,1914,Charlie,6
NE,M,1915,Charlie,6
NE,M,1918,Charlie,5
NE,M,1919,Charlie,6
NE,M,1921,Charlie,9
NE,M,1925,Charlie,5
NE,M,1931,Charlie,5
NE,M,1940,Charlie,5
NE,M,1958,Charlie,5
NE,M,1961,Charlie,5
NE,M,1963,Charlie,5
NE,M,2003,Charlie,7
NE,M,2004,Charlie,10
NE,M,2005,Charlie,8
NE,M,2006,Charlie,7
NE,M,2007,Charlie,11
NE,M,2008,Charlie,17
NE,M,2009,Charlie,14
NE,M,2010,Charlie,16
NE,M,2011,Charlie,11
NE,M,2012,Charlie,20
NE,M,2013,Charlie,22
NE,M,2013,Oakley,6
NE,M,2014,Charlie,18
NE,M,2014,Oakley,7
NE,M,2015,Charlie,20
NE,M,2015,Oakley,7
NE,M,2016,Charlie,13
NE,M,2016,Oakley,7
NE,M,2017,Charlie,19
NE,M,2017,Oakley,8
NE,M,2018,Charlie,16
NE,M,2018,Oakley,9
NE,M,2019,Charlie,23
NE,M,2019,Oakley,6
NE,M,2020,Charlie,22
NE,M,2020,Oakley,6
NE,M,2021,Charlie,18
NE,M,2021,Oakley,10
NE,M,2022,Charlie,19
NE,M,2022,Oakley,15
NH,F,2011,Charlie,5
NH,F,2015,Charlie,6
NH,F,2016,Charlie,6
NH,F,2020,Charlie,15
NH,F,2020,Oakley,6
NH,F,2021,Charlie,8
NH,F,2021,Oakley,6
NH,F,2022,Charlie,14
NH,F,2022,Oakley,9
NH,M,2007,Charlie,5
NH,M,2008,Charlie,6
NH,M,2009,Charlie,5
NH,M,2010,Charlie,5
NH,M,2011,Charlie,8
NH,M,2012,Charlie,6
NH,M,2013,Charlie,11
NH,M,2014,Charlie,6
NH,M,2015,Charlie,10
NH,M,2016,Charlie,10
NH,M,2017,Charlie,8
NH,M,2018,Charlie,9
NH,M,2019,Charlie,13
NH,M,2020,Charlie,14
NH,M,2020,Oakley,10
NH,M,2021,Charlie,13
NH,M,2022,Charlie,12
NJ,F,2006,Charlie,7
NJ,F,2007,Charlie,12
NJ,F,2011,Charlie,18
NJ,F,2012,Charlie,15
NJ,F,2013,Charlie,21
NJ,F,2014,Charlie,18
NJ,F,2015,Charlie,17
NJ,F,2016,Charlie,21
NJ,F,2017,Charlie,25
NJ,F,2017,Oakley,6
NJ,F,2018,Charlie,28
NJ,F,2019,Charlie,37
NJ,F,2019,Oakley,5
NJ,F,2020,Charlie,41
NJ,F,2020,Oakley,5
NJ,F,2021,Charlie,37
NJ,F,2021,Oakley,13
NJ,F,2022,Charlie,60
NJ,F,2022,Oakley,10
NJ,M,1926,Charlie,8
NJ,M,1927,Charlie,7
NJ,M,1928,Charlie,6
NJ,M,1935,Charlie,5
NJ,M,1937,Charlie,6
NJ,M,1939,Charlie,5
NJ,M,1942,Charlie,5
NJ,M,1944,Charlie,8
NJ,M,1945,Charlie,6
NJ,M,1946,Charlie,13
NJ,M,1947,Charlie,9
NJ,M,1949,Charlie,6
NJ,M,1950,Charlie,8
NJ,M,1952,Charlie,11
NJ,M,1953,Charlie,9
NJ,M,1954,Charlie,15
NJ,M,1955,Charlie,9
NJ,M,1956,Charlie,18
NJ,M,1957,Charlie,24
NJ,M,1958,Charlie,12
NJ,M,1959,Charlie,24
NJ,M,1960,Charlie,18
NJ,M,1961,Charlie,19
NJ,M,1962,Charlie,12
NJ,M,1963,Charlie,21
NJ,M,1964,Charlie,13
NJ,M,1965,Charlie,10
NJ,M,1966,Charlie,12
NJ,M,1967,Charlie,14
NJ,M,1968,Charlie,12
NJ,M,1969,Charlie,18
NJ,M,1970,Charlie,11
NJ,M,1971,Charlie,12
NJ,M,1973,Charlie,11
NJ,M,1974,Charlie,7
NJ,M,1975,Charlie,7
NJ,M,1976,Charlie,15
NJ,M,1977,Charlie,9
NJ,M,1978,Charlie,11
NJ,M,1979,Charlie,12
NJ,M,1980,Charlie,12
NJ,M,1981,Charlie,6
NJ,M,1982,Charlie,9
NJ,M,1983,Charlie,11
NJ,M,1984,Charlie,6
NJ,M,1985,Charlie,11
NJ,M,1986,Charlie,13
NJ,M,1987,Charlie,13
NJ,M,1988,Charlie,10
NJ,M,1989,Charlie,11
NJ,M,1990,Charlie,11
NJ,M,1992,Charlie,6
NJ,M,1994,Charlie,5
NJ,M,1995,Charlie,13
NJ,M,1996,Charlie,7
NJ,M,1997,Charlie,12
NJ,M,1998,Charlie,11
NJ,M,1999,Charlie,15
NJ,M,2000,Charlie,16
NJ,M,2001,Charlie,17
NJ,M,2002,Charlie,9
NJ,M,2003,Charlie,13
NJ,M,2004,Charlie,18
NJ,M,2005,Charlie,18
NJ,M,2006,Charlie,24
NJ,M,2007,Charlie,16
NJ,M,2008,Charlie,29
NJ,M,2009,Charlie,21
NJ,M,2010,Charlie,33
NJ,M,2011,Charlie,26
NJ,M,2012,Charlie,25
NJ,M,2013,Charlie,31
NJ,M,2014,Charlie,30
NJ,M,2015,Charlie,26
NJ,M,2016,Charlie,39
NJ,M,2017,Charlie,31
NJ,M,2018,Charlie,31
NJ,M,2019,Charlie,32
NJ,M,2019,Oakley,6
NJ,M,2020,Charlie,38
NJ,M,2021,Charlie,38
NJ,M,2021,Oakley,5
NJ,M,2022,Charlie,46
NM,F,2011,Charlie,6
NM,F,2012,Charlie,5
NM,F,2013,Charlie,8
NM,F,2014,Charlie,5
NM,F,2016,Charlie,11
NM,F,2017,Charlie,10
NM,F,2018,Charlie,10
NM,F,2019,Charlie,10
NM,F,2020,Charlie,11
NM,F,2020,Oakley,5
NM,F,2021,Oakley,10
NM,F,2021,Charlie,9
NM,F,2022,Charlie,5
NM,M,1910,Charlie,6
NM,M,1912,Charlie,10
NM,M,1913,Charlie,7
NM,M,1914,Charlie,11
NM,M,1915,Charlie,9
NM,M,1916,Charlie,8
NM,M,1917,Charlie,12
NM,M,1918,Charlie,16
NM,M,1919,Charlie,20
NM,M,1920,Charlie,13
NM,M,1921,Charlie,17
NM,M,1922,Charlie,10
NM,M,1923,Charlie,13
NM,M,1924,Charlie,9
NM,M,1925,Charlie,16
NM,M,1926,Charlie,16
NM,M,1927,Charlie,19
NM,M,1928,Charlie,18
NM,M,1929,Charlie,11
NM,M,1930,Charlie,13
NM,M,1931,Charlie,13
NM,M,1932,Charlie,20
NM,M,1933,Charlie,18
NM,M,1934,Charlie,15
NM,M,1935,Charlie,17
NM,M,1936,Charlie,21
NM,M,1937,Charlie,25
NM,M,1938,Charlie,24
NM,M,1939,Charlie,28
NM,M,1940,Charlie,24
NM,M,1941,Charlie,24
NM,M,1942,Charlie,19
NM,M,1943,Charlie,17
NM,M,1944,Charlie,21
NM,M,1945,Charlie,15
NM,M,1946,Charlie,24
NM,M,1947,Charlie,35
NM,M,1948,Charlie,29
NM,M,1949,Charlie,17
NM,M,1950,Charlie,15
NM,M,1951,Charlie,19
NM,M,1952,Charlie,11
NM,M,1953,Charlie,16
NM,M,1954,Charlie,13
NM,M,1955,Charlie,19
NM,M,1956,Charlie,15
NM,M,1957,Charlie,21
NM,M,1958,Charlie,19
NM,M,1959,Charlie,21
NM,M,1960,Charlie,12
NM,M,1961,Charlie,19
NM,M,1962,Charlie,10
NM,M,1963,Charlie,9
NM,M,1964,Charlie,15
NM,M,1965,Charlie,9
NM,M,1966,Charlie,8
NM,M,1967,Charlie,8
NM,M,1968,Charlie,12
NM,M,1969,Charlie,11
NM,M,1970,Charlie,10
NM,M,1972,Charlie,6
NM,M,1973,Charlie,8
NM,M,1974,Charlie,9
NM,M,1975,Charlie,6
NM,M,1976,Charlie,9
NM,M,1978,Charlie,10
NM,M,1979,Charlie,7
NM,M,1981,Charlie,5
NM,M,1984,Charlie,7
NM,M,1985,Charlie,6
NM,M,1988,Charlie,5
NM,M,1992,Charlie,6
NM,M,2004,Charlie,5
NM,M,2005,Charlie,6
NM,M,2006,Charlie,7
NM,M,2007,Charlie,6
NM,M,2008,Charlie,5
NM,M,2009,Charlie,5
NM,M,2011,Charlie,6
NM,M,2012,Charlie,5
NM,M,2013,Charlie,5
NM,M,2014,Charlie,6
NM,M,2015,Charlie,6
NM,M,2016,Charlie,7
NM,M,2017,Charlie,8
NM,M,2018,Charlie,8
NM,M,2019,Charlie,7
NM,M,2019,Oakley,5
NM,M,2020,Charlie,7
NM,M,2021,Oakley,9
NM,M,2021,Charlie,8
NM,M,2022,Oakley,10
NM,M,2022,Charlie,9
NV,F,2009,Charlie,8
NV,F,2010,Charlie,7
NV,F,2011,Charlie,6
NV,F,2012,Charlie,13
NV,F,2013,Charlie,13
NV,F,2014,Charlie,11
NV,F,2015,Charlie,13
NV,F,2015,Oakley,9
NV,F,2016,Charlie,14
NV,F,2017,Charlie,18
NV,F,2017,Oakley,5
NV,F,2018,Charlie,19
NV,F,2019,Charlie,19
NV,F,2019,Oakley,9
NV,F,2020,Charlie,23
NV,F,2020,Oakley,6
NV,F,2021,Charlie,16
NV,F,2021,Oakley,10
NV,F,2022,Oakley,17
NV,F,2022,Charlie,15
NV,M,1960,Charlie,5
NV,M,1988,Charlie,5
